,Titles,Brands,Prices,Stars,Urls,Ratings,Review_Words
799,"Skullcandy Ink'd Bluetooth Wireless Earbuds with Microphone, Noise Isolating Supreme Sound, 8-Hour Rechargeable Battery, Lightweight with Flexible Collar, Black",Visit the Skullcandy Store,$28.99,4 out of 5,/Skullcandy-Bluetooth-Microphone-Rechargeable-Lightweight/dp/B01DWHPJ94/ref=sr_1_24?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-24,"4,622 ratings","['battery life', 'sound quality', 'stopped working', 'skullcandy', 'around my neck', 'great sound', 'wireless earbuds', 'second pair', 'waste your money', 'phone in my pocket', 'listening to music', 'new pair']"
800,JBL Endurance Peak True Wireless In-Ear Headphones - Black (Renewed),Visit the Amazon Renewed Store,$59.99,3.1 out of 5,/JBL-Endurance-Peak-Wireless-Headphones/dp/B085VM31BS/ref=sr_1_48?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298808&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-48,12 ratings,['No Review']
801,"JVC Deep Bass Wireless Headphones, Bluetooth 4.1, Bass Boost Function, Voice Assistant Compatible, 17 Hour Battery Life - HAS35BTW(White)",Visit the JVC Store,$49.95,4.2 out of 5,/JVC-Headphones-Bluetooth-Assistant-Compatible/dp/B07PSM2DB3/ref=sr_1_106?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298747&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-106,95 ratings,"['battery life', 'sound quality', 'deep bass', 'wireless headphones', 'bass boost', 'boost function', 'bass wireless', 'good sound', 'easy to pair', 'set of bluetooth', 'bass response', 'work great', 'set of headphones']"
802,Jvc - Gumy Plus Ear Bud Headphones Coconut White Hafx5 Electronic Earphones,Visit the JVC Store,$8.90,4.6 out of 5,/Jvc-Headphones-Coconut-Electronic-Earphones/dp/B00A39RB8M/ref=sr_1_53?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298740&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-53,5 ratings,['No Review']
803,"Sony MDR-PQ5/Z PIIQ Bass Earbuds, Multicolor",Visit the Sony Store,$10.90,4.5 out of 5,/Sony-MDR-PQ5-PIIQ-Earbuds-Multicolor/dp/B003MG07O8/ref=sr_1_52?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298223&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-52,25 ratings,"['sound quality', 'earbuds', 'quality is very good', 'great bass', 'earbuds', 'headphones', 'ears', 'sounds', 'iphone', 'ipod', 'player', 'volume']"
804,SONY Canal type Earphone Yellow MDR-EX150 / Y,Visit the Sony Store,$45.36,4.1 out of 5,/SONY-Canal-Earphone-Yellow-MDR-EX150/dp/B00ZE3V31S/ref=sr_1_157?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298237&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-157,8 ratings,['No Review']
805,JVC Lightweight Water-Resistant Sweat-Proof Active Sport Headphones (Black),Visit the JVC Store,No Price,1.9 out of 5,/JVC-Water-resistant-Active-Sport-Headphones/dp/B00NMOR1EY/ref=sr_1_178?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298757&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-178,3 ratings,['No Review']
806,"Audio Technica ATH-CKS55iBK Solid Bass In-ear Communications Headphones with Mic, Volume & Integrated Controls",Visit the Audio-Technica Store,No Price,3.4 out of 5,/Technica-ATH-CKS55iBK-Communications-Headphones-Integrated/dp/B00628DOPM/ref=sr_1_70?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298629&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-70,16 ratings,['No Review']
807,Sony Canal Type Earphone White Mdr-ex150 / W,Visit the Sony Store,$88.66,4.1 out of 5,/Sony-Canal-Earphone-White-Mdr-ex150/dp/B00ZE3V2IC/ref=sr_1_163?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298237&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-163,21 ratings,['No Review']
808,Panasonic Wireless Stereo Headphone RP-HTX80B-K (MATT BLACK)【Japan Domestic genuine products】,Visit the Panasonic Store,$84.00,3.8 out of 5,/Panasonic-inal%C3%A1mbrico-auriculares-rp-htx80b-k-originales/dp/B076W94X1P/ref=sr_1_108?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298342&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-108,39 ratings,['No Review']
809,"Audio-Technica ATH-ANC100BT QuietPoint Wireless In-Ear Active Noise-Cancelling Headphones, Black",Visit the Audio-Technica Store,$99.00,3.6 out of 5,/Audio-Technica-ATH-ANC100BT-QuietPoint-Noise-Cancelling-Headphones/dp/B07N3RNHX9/ref=sr_1_6?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-6,17 ratings,['No Review']
810,JVC HA-ENR15-A-E blau,Visit the JVC Store,$24.75,4.2 out of 5,/JVC-HAENR15A-HA-ENR15-A-E-blau/dp/B00SM7YZV8/ref=sr_1_151?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298754&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-151,12 ratings,['No Review']
811,Sony WF-SP800N/B Truly Wireless Sports in-Ear Noise Canceling Headphones (Black) with Sony MDR-EX15AP Fashion Color EX Series Earbuds Bundle (2 Items),Visit the Sony Store,$199.99,No Review,/Sony-WF-SP800N-Canceling-Headphones-MDR-EX15AP/dp/B089T2C83Q/ref=sr_1_98?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298226&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-98,No Ratings,['No Review']
812,"Bang & Olufsen Beoplay E8 3rd Generation True Wireless in-Ear Bluetooth Earphones, with Microphones and Touch Control, Wireless Charging Case, 35-Hour Playtime, Black",Visit the Bang & Olufsen Store,$263.98,3.7 out of 5,/Bang-Olufsen-Generation-Bluetooth-Earphones/dp/B08239KK8M/ref=sr_1_4?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ABang+%26+Olufsen&rnid=2528832011&s=electronics&sr=1-4,296 ratings,"['battery life', 'bang and olufsen', 'sound quality', 'transparency mode', 'noise cancelling', 'true wireless', 'charging case', 'active noise', 'touch controls', 'noise cancellation', 'high end', 'right earbud']"
813,Monster iSport SuperSlilm Bluetooth Wireless in-Ear Headphones. Lightweight & Sweat Resistent Headphones,Visit the Monster Store,$25.99,5 out of 5,/Monster-MHISRTWLSIEG-SuperSlim-Bluetooth-Isolation/dp/B01LZA4BS3/ref=sr_1_40?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298846&refinements=p_89%3AMonster&rnid=2528832011&s=electronics&sr=1-40,1 rating,['No Review']
814,Jabra BT2070 Bluetooth Headset,Visit the Jabra Store,No Price,2.7 out of 5,/Jabra-BT2070-Bluetooth-Headset/dp/B001EN106U/ref=sr_1_43?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298475&refinements=p_89%3AJabra&rnid=2528832011&s=electronics&sr=1-43,9 ratings,['No Review']
815,Panasonic in-Ear Lightweight Water-Resistant Active Sport Stereo Headphones (Violet),Visit the Panasonic Store,No Price,No Review,/Panasonic-Lightweight-Water-Resistant-Active-Headphones/dp/B00WIZTXC6/ref=sr_1_86?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298338&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-86,No Ratings,['No Review']
816,JBL T210 Pure Bass in-Ear Headphones with Microphone - White,Visit the JBL Store,$25.50,3.8 out of 5,/JBL-T210-Pure-Headphones-Microphone/dp/B01M3QFIXB/ref=sr_1_122?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298827&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-122,762 ratings,['No Review']
817,Panasonic stereo earphones external connection terminal plug (docomo / SoftBank only) white RP-HJD150-W (japan import),Visit the Panasonic Store,No Price,No Review,/Panasonic-earphones-external-connection-RP-HJD150-W/dp/B003NU8WK4/ref=sr_1_85?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298338&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-85,No Ratings,['No Review']
818,Koss Ear Bud Stereo,Visit the Koss Store,$9.64,5 out of 5,/KOSS-HEADPHONES-KEB6IK-Koss-Ear-Stereo/dp/B01MU9ENK8/ref=sr_1_30?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298254&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-30,3 ratings,['No Review']
819,"JVC Wireless Memory Foam Earbud Marshmallow Wireless Memory Foam Earbud, Black (HAFX29BTB)",Visit the JVC Store,$29.29,3.3 out of 5,/JVC-Wireless-Memory-Marshmallow-HAFX29BTB/dp/B076F79LTS/ref=sr_1_18?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-18,118 ratings,"['sound quality', 'battery life', 'memory foam', 'stopped working', 'earbud', 'stay in my ears', 'ear pieces', 'easy to use', 'quality was good', 'price point', 'loud enough', 'wireless headphones', 'hours on a charge', 'work well']"
820,JVC GUMY HA-F14-V,Visit the JVC Store,$9.49,4.6 out of 5,/JVC-FBA_HAF14V-GUMY-HA-F14-V/dp/B00ICREXQ0/ref=sr_1_34?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298732&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-34,163 ratings,"['favorite headphones', 'find in stores', 'love these earbuds', 'sound quality', 'quality is good', 'last 10 years', 'good quality', 'ear', 'audio', 'fall']"
821,JVC HAFR325N GOLD Premium Sound In Ear Headphones with Remote/Mic/Original,Visit the JVC Store,$29.75,4 out of 5,/JVC-HAFR325N-Premium-Headphones-Original/dp/B01G2VP0KU/ref=sr_1_206?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298761&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-206,6 ratings,['No Review']
822,Sennheiser Flex 5000 Digital Wireless Headphone,Visit the Sennheiser Consumer Audio Store,$199.95,4.4 out of 5,/Sennheiser-Flex-5000-Wireless-Headphone/dp/B06XYSRVR5/ref=sr_1_25?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3ASennheiser+Consumer+Audio&rnid=2528832011&s=electronics&sr=1-25,113 ratings,"['ear buds', 'sound quality', 'hearing aids', 'digital optical', 'volume control', 'hearing loss', 'around the house', 'sennheiser flex', 'base unit', 'easy to use', 'works great', 'watch movies', 'right out of the box']"
823,"Panasonic Wired Earphones - Wired, Orange (RP-HJE125-D)",Visit the Panasonic Store,$10.90,4.4 out of 5,/Panasonic-Wired-Earphones-Orange-RP-HJE125-D/dp/B00DK6X0WQ/ref=sr_1_16?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APanasonic&rnid=2528832011&s=electronics&sr=1-16,270 ratings,['No Review']
824,Monster iSport Victory in-Ear Wireless Headphones,Visit the Monster Store,$39.75,3.1 out of 5,/Monster-Headphones-Microphone-Gymfriendly-Sweatproof/dp/B01M982BLD/ref=sr_1_43?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298846&refinements=p_89%3AMonster&rnid=2528832011&s=electronics&sr=1-43,51 ratings,['No Review']
825,SONY h.ear in canal type earphone High-Resolution sound with remote control Microphone Bordeaux Pink MDR-EX750AP / P,Visit the Sony Store,$59.90,4.8 out of 5,/earphone-High-Resolution-Microphone-Bordeaux-MDR-EX750AP/dp/B01538V22I/ref=sr_1_140?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298233&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-140,5 ratings,['No Review']
826,Sony MDR-XB80BS Blue Premium Waterproof Bluetooth Wireless Extra Bass Sports in-Ear 7 Hr of Playback Headphones/Microphone (International Version),Visit the Sony Store,No Price,2 out of 5,/Sony-MDR-XB80BS-Waterproof-Headphones-International/dp/B07M5HR3GP/ref=sr_1_177?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298240&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-177,2 ratings,['No Review']
827,JBL TUNE 205 - In-Ear Headphone with One-Button Remote/Mic - Champagne Gold,Visit the JBL Store,$19.95,4.3 out of 5,/JBL-T205-Headphone-One-Button-Remote/dp/B07PGR2B1T/ref=sr_1_130?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298827&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-130,11 ratings,['No Review']
828,Philips SHS3201/37 Flexible Earhook with Bud -White (Discontinued by Manufacturer),Visit the PHILIPS Store,$18.97,3.9 out of 5,/SHS3201-37-Flexible-Discontinued-Manufacturer/dp/B000FONSEQ/ref=sr_1_49?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298549&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-49,119 ratings,"['sound quality', 'small ears', 'good sound', 'stay in place', 'great sound', 'sound good', 'work great', 'big ears', 'ipod earbuds', 'came with my ipod', 'around my ear', 'buy another', 'stay put', 'another pair', 'well worth']"
829,Samsung GH59-11720A Headset-Ehs64Avfwe 3.5Pi 4P,Visit the SAMSUNG Store,$30.39,2.7 out of 5,/Samsung-GH59-11720A-Headset-Ehs64Avfwe-3-5Pi-4P/dp/B00ARAQEO4/ref=sr_1_71?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298299&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-71,10 ratings,['No Review']
830,Sony MDR-EX81LP Bud-Style Stereo Earphones (White) (Discontinued by Manufacturer),Visit the Sony Store,No Price,3.8 out of 5,/Sony-MDR-EX81LP-Bud-Style-Discontinued-Manufacturer/dp/B0007N55LE/ref=sr_1_107?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298230&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-107,241 ratings,"['sound quality', 'ear canal', 'great sound', 'small ears', 'much better', 'carrying case', 'bass response', 'pretty good', 'ambient noise', 'good sound', 'around the ear', 'stock ipod', 'earbud', 'stay put']"
831,"Skullcandy Uproar Bluetooth Wireless On-Ear Headphones with Built-In Mic and Remote, Black",Visit the Skullcandy Store,$34.99,4.4 out of 5,/Skullcandy-Bluetooth-Headphones-Microphone-Rechargeable/dp/B00WGMRD2S/ref=sr_1_76?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298666&refinements=p_89%3ASkullcandy&rnid=2528832011&s=electronics&sr=1-76,"1,990 ratings","['sound quality', 'battery life', 'pretty good', 'skullcandy', 'wireless headphones', 'lightweight', 'long time', 'good sound', 'easy to use', 'stopped working', 'highly recommend', 'comfortable to wear']"
832,"JBL ENDURANCE SPRINT- Wireless Headphones, Bluetooth Sport EarphOnes with Microphone, Waterproof, up to 8 Hours Battery and Quick Charge, works with Android and Apple iOS (Teal)",Visit the JBL Store,$49.95,4 out of 5,/JBL-Endurance-Wireless-Headphone-One-Button/dp/B07NX97YJ7/ref=sr_1_32?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298808&refinements=p_89%3AJBL&rnid=2528832011&s=electronics&sr=1-32,714 ratings,"['sound quality', 'battery life', 'touch controls', 'around your neck', 'phone calls', 'endurance sprint', 'adjust the volume', 'change volume', 'bluetooth headphones', 'noise cancellation', 'try to adjust', 'sound is good']"
833,Phillips Ear hook type SHQ3200 it hard to come off from the sports model earphone ear strong in sweat (Japan Import),Visit the PHILIPS Store,No Price,3.4 out of 5,/Phillips-SHQ3200-sports-earphone-strong/dp/B00AP1CD2C/ref=sr_1_43?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298549&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-43,12 ratings,['No Review']
834,"Original Samsung OEM Black Stereo Headset Handsfree AAEP485MBE (GH59-07345A) EHS497QOME for Samsung: A117, A127, A137, A167, A177, A237, A257 (MAGNET), A517, A637, A737, A747, A767, A777, A827, A837, A867 (Eternity), A877 (Impression), A887 (Solstice), i325, i617, i627 (Propel pro), i637 (Jack), i907 (Epix), i910 (Omnia), M310, M510, M520, R200, R300, R310 (Byline), R311 (Axle), R400, R410, R4",Visit the SAMSUNG Store,No Price,3.9 out of 5,/Original-Handsfree-AAEP485MBE-GH59-07345A-EHS497QOME/dp/B003ATOOBO/ref=sr_1_59?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298299&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-59,23 ratings,"['cell phone', 'sound quality', 'works great', 'headset', 'cord', 'hear', 'stereo', 'volume']"
835,"Monster N-Lite In-Ear Headphones, Candy Blueberry",Visit the Monster Store,$15.99,5 out of 5,/Monster-N-Lite-Headphones-Candy-Blueberry/dp/B00R3HLBG0/ref=sr_1_16?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AMonster&rnid=2528832011&s=electronics&sr=1-16,5 ratings,['No Review']
836,"Samsung Level U Pro Active Noise Cancelling and UHQ Audio, Black",Visit the SAMSUNG Store,No Price,3.3 out of 5,/Samsung-Level-Active-Noise-Cancelling/dp/B01F8GS8M2/ref=sr_1_61?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298299&refinements=p_89%3ASAMSUNG&rnid=2528832011&s=electronics&sr=1-61,368 ratings,"['noise cancelling', 'battery life', 'sound quality', 'noise cancellation', 'active noise', 'around my neck', 'audio quality', 'listening to music', 'sound great', 'ear pieces', 'earbud', 'save your money', 'quality is good']"
837,Philips Lightweight in-Ear Headphones SHE7000BK/98 Extra Bass Version (Black),Visit the PHILIPS Store,$24.99,3.8 out of 5,/Philips-Lightweight-Headphones-SHE7000BK-Version/dp/B01JG6BEN0/ref=sr_1_51?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298549&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-51,6 ratings,['No Review']
838,JVC HAEN10 Gumy Sport In Ear Headphones - Black,Visit the JVC Store,$17.44,4 out of 5,/JVC-HAEN10-Gumy-Sport-Headphones/dp/B00O3V4MF6/ref=sr_1_175?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298757&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-175,56 ratings,['No Review']
839,JVC Stereo in-Ear Lightweight Water-Resistant Active Sport Headphones (Blue),Visit the JVC Store,$20.71,2 out of 5,/JVC-Water-Resistant-Active-Sport-Headphones/dp/B00GEL69PE/ref=sr_1_221?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298764&refinements=p_89%3AJVC&rnid=2528832011&s=electronics&sr=1-221,1 rating,['No Review']
840,Plantronics WH500 Spare Headset,Visit the Plantronics Store,$114.99,3.8 out of 5,/Plantronics-83356-01-WH500-Spare-Headset/dp/B005DSDFYM/ref=sr_1_27?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298771&refinements=p_89%3APlantronics&rnid=2528832011&s=electronics&sr=1-27,7 ratings,['No Review']
841,Koss-Headphones Plug R Noise Isolating Earbud Red - Memory Foam Cushions,Visit the Koss Store,$19.59,No Review,/Koss-headphones-Plug-Noise-Isolating-Earbud/dp/B00JOC7486/ref=sr_1_52?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298263&refinements=p_89%3AKoss&rnid=2528832011&s=electronics&sr=1-52,No Ratings,['No Review']
842,"Ear-Bud,MIC,BASS,White,",Visit the PHILIPS Store,$15.79,5 out of 5,/PHILIPS-SHE2005WT-28-EAR-BUD-WHITE/dp/B00IGIRE5C/ref=sr_1_24?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-24,2 ratings,['No Review']
843,"Philips SHQ1400 ActionFit Sports Earbuds, White Green",Visit the PHILIPS Store,$9.99,3.6 out of 5,/Philips-SHQ1400-ActionFit-Sports-Earbuds/dp/B074Z961HW/ref=sr_1_23?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APHILIPS&rnid=2528832011&s=electronics&sr=1-23,7 ratings,['No Review']
844,Audio-Technica ATH-LS300iS In-Ear Triple Armature Driver Headphones with In-Line Mic & Control,Visit the Audio-Technica Store,$194.12,5 out of 5,/Audio-Technica-Headphones-Monitors-ATHLS300IS/dp/B06XPK5RB6/ref=sr_1_27?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298622&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-27,2 ratings,['No Review']
845,Monster Beats by Dr Dre iBeats Headphones with ControlTalk - In-Ear Noise Isolation - Chrome Retail Packaging (Discontinued by Manufacturer),Visit the Monster Store,No Price,3.8 out of 5,/Monster-Beats-iBeats-Headphones-ControlTalk/dp/B004477OB8/ref=sr_1_21?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3AMonster&rnid=2528832011&s=electronics&sr=1-21,270 ratings,"['sound quality', 'stopped working', 'great sound', 'waste of money', 'ear tips', 'good care', 'listening to music', 'noise isolation', 'ear bud', 'ear pieces', 'headphones and speakers', 'control talk', 'good quality']"
846,Audio-Technica ATH-CKRS90iS Sound Reality In-Ear High-Resolution Headphones with Mic & Control,Visit the Audio-Technica Store,$189.00,4.1 out of 5,/Audio-Technica-ATH-CKRS90iS-Reality-High-Resolution-Headphones/dp/B07228QMNM/ref=sr_1_66?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298629&refinements=p_89%3AAudio-Technica&rnid=2528832011&s=electronics&sr=1-66,7 ratings,['No Review']
847,Sony in-Ear Dynamic Headphones MDR-XB50-B (Black) International Version,Visit the Sony Store,$44.99,4.2 out of 5,/Sony-Dynamic-Headphones-MDR-XB50-B-International/dp/B00HZD3VGU/ref=sr_1_74?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599298223&refinements=p_89%3ASony&rnid=2528832011&s=electronics&sr=1-74,231 ratings,"['ear buds', 'sound quality', 'sound great', 'extra bass', 'headphones ever', 'great sound', 'pair of headphones', 'ears', 'durable', 'noise', 'running', 'break', 'cord', 'hear', 'volume', 'audio', 'decent', 'earbuds']"
848,"Plantronics BackBeat FIT 3200 Bluetooth Earbuds, True Wireless Sport, Black",Visit the Plantronics Store,$149.99,4.2 out of 5,/BackBeat-FIT-3200-Bluetooth-Wireless/dp/B07WCQSFY4/ref=sr_1_1?dchild=1&fst=as%3Aoff&keywords=earbuds&qid=1599295858&refinements=p_89%3APlantronics&rnid=2528832011&s=electronics&sr=1-1,456 ratings,"['sound quality', 'battery life', 'backbeat fit', 'great sound', 'true wireless', 'charging case', 'awareness mode', 'stay in place', 'noise cancellation', 'phone calls', 'sound great', 'wireless earbuds', 'stay put', 'touch sensitive']"
